Workout DateTime,Program,Day Name,Exercise,Is Warmup Set?,Required Reps,Completed Reps,Is AMRAP?,Required RPE,Completed RPE,Log RPE?,Required Weight Value,Required Weight Unit,Completed Weight Value,Completed Weight Unit,Ask Weight?,Completed Reps Time,Target Muscles,Synergist Muscles,Notes
2025-12-18T16:54:34.893Z,HIHF Bench+Squat Cut,Break BP+SQ,Bench Press,0,1,1,0,8,9.5,1,105,kg,105,kg,0,2025-12-18T17:05:45.998Z,Pectoralis Major Sternal Head,"Deltoid Anterior,Pectoralis Major Clavicular Head,Triceps Brachii",
2025-12-18T16:54:34.893Z,HIHF Bench+Squat Cut,Break BP+SQ,Bench Press,0,3,0,0,,,0,90,kg,105,kg,0,2025-12-18T17:05:51.083Z,Pectoralis Major Sternal Head,"Deltoid Anterior,Pectoralis Major Clavicular Head,Triceps Brachii",
2025-12-18T16:54:34.893Z,HIHF Bench+Squat Cut,Break BP+SQ,Bench Press,0,3,,0,,,0,90,kg,,,0,,Pectoralis Major Sternal Head,"Deltoid Anterior,Pectoralis Major Clavicular Head,Triceps Brachii",
2025-12-18T16:54:34.893Z,HIHF Bench+Squat Cut,Break BP+SQ,Bench Press,0,3,,0,,,0,90,kg,,,0,,Pectoralis Major Sternal Head,"Deltoid Anterior,Pectoralis Major Clavicular Head,Triceps Brachii",
2025-12-18T16:54:34.893Z,HIHF Bench+Squat Cut,Break BP+SQ,Bench Press,0,3,,0,,,0,90,kg,,,0,,Pectoralis Major Sternal Head,"Deltoid Anterior,Pectoralis Major Clavicular Head,Triceps Brachii",
2025-12-18T16:54:34.893Z,HIHF Bench+Squat Cut,Break BP+SQ,Bench Press,0,3,,0,,,0,90,kg,,,0,,Pectoralis Major Sternal Head,"Deltoid Anterior,Pectoralis Major Clavicular Head,Triceps Brachii",
2025-12-18T16:54:34.893Z,HIHF Bench+Squat Cut,Break BP+SQ,Squat,0,1,1,0,8,8,1,140,kg,140,kg,0,2025-12-18T17:15:11.314Z,Quadriceps,"Adductor Magnus,Gluteus Maximus,Soleus",
2025-12-18T16:54:34.893Z,HIHF Bench+Squat Cut,Break BP+SQ,Squat,0,1,1,0,8,8,1,145,kg,150,kg,0,2025-12-18T17:15:15.045Z,Quadriceps,"Adductor Magnus,Gluteus Maximus,Soleus",
2025-12-18T16:54:34.893Z,HIHF Bench+Squat Cut,Break BP+SQ,Squat,0,1,,0,8,,1,155,kg,,,0,,Quadriceps,"Adductor Magnus,Gluteus Maximus,Soleus",
2025-12-17T16:58:07.073Z,HIHF Bench+Squat Cut,Break BP+SQ,Bench Press,0,1,1,0,8,8,1,95,kg,95,kg,0,2025-12-17T16:58:10.546Z,Pectoralis Major Sternal Head,"Deltoid Anterior,Pectoralis Major Clavicular Head,Triceps Brachii",
2025-12-17T16:58:07.073Z,HIHF Bench+Squat Cut,Break BP+SQ,Bench Press,0,1,1,0,8,8.5,1,100,kg,100,kg,0,2025-12-17T16:58:13.619Z,Pectoralis Major Sternal Head,"Deltoid Anterior,Pectoralis Major Clavicular Head,Triceps Brachii",
2025-12-17T16:58:07.073Z,HIHF Bench+Squat Cut,Break BP+SQ,Bench Press,0,1,1,0,8,9.5,1,105,kg,102.5,kg,0,2025-12-17T16:58:24.886Z,Pectoralis Major Sternal Head,"Deltoid Anterior,Pectoralis Major Clavicular Head,Triceps Brachii",
2025-12-17T16:58:07.073Z,HIHF Bench+Squat Cut,Break BP+SQ,Bench Press,0,3,1,0,,,0,87.5,kg,100,kg,0,2025-12-17T17:02:47.123Z,Pectoralis Major Sternal Head,"Deltoid Anterior,Pectoralis Major Clavicular Head,Triceps Brachii",
2025-12-17T16:58:07.073Z,HIHF Bench+Squat Cut,Break BP+SQ,Bench Press,0,3,,0,,,0,87.5,kg,,,0,,Pectoralis Major Sternal Head,"Deltoid Anterior,Pectoralis Major Clavicular Head,Triceps Brachii",
2025-12-17T16:58:07.073Z,HIHF Bench+Squat Cut,Break BP+SQ,Bench Press,0,3,,0,,,0,87.5,kg,,,0,,Pectoralis Major Sternal Head,"Deltoid Anterior,Pectoralis Major Clavicular Head,Triceps Brachii",
2025-12-17T16:58:07.073Z,HIHF Bench+Squat Cut,Break BP+SQ,Bench Press,0,3,,0,,,0,87.5,kg,,,0,,Pectoralis Major Sternal Head,"Deltoid Anterior,Pectoralis Major Clavicular Head,Triceps Brachii",
2025-12-17T16:58:07.073Z,HIHF Bench+Squat Cut,Break BP+SQ,Bench Press,0,3,,0,,,0,87.5,kg,,,0,,Pectoralis Major Sternal Head,"Deltoid Anterior,Pectoralis Major Clavicular Head,Triceps Brachii",
2025-12-17T16:58:07.073Z,HIHF Bench+Squat Cut,Break BP+SQ,Squat,0,1,1,0,8,8,1,140,kg,140,kg,0,2025-12-17T17:04:13.093Z,Quadriceps,"Adductor Magnus,Gluteus Maximus,Soleus",
2025-12-17T16:58:07.073Z,HIHF Bench+Squat Cut,Break BP+SQ,Squat,0,1,,0,8,,1,145,kg,,,0,,Quadriceps,"Adductor Magnus,Gluteus Maximus,Soleus",
2025-12-17T12:08:09.415Z,HIHF Bench+Squat Cut,Break BP+SQ,Bench Press,0,1,1,0,8,8,1,95,kg,95,kg,0,2025-12-17T12:13:53.475Z,Pectoralis Major Sternal Head,"Deltoid Anterior,Pectoralis Major Clavicular Head,Triceps Brachii",
2025-12-17T12:08:09.415Z,HIHF Bench+Squat Cut,Break BP+SQ,Bench Press,0,1,1,0,8,9,1,100,kg,100,kg,0,2025-12-17T12:16:04.462Z,Pectoralis Major Sternal Head,"Deltoid Anterior,Pectoralis Major Clavicular Head,Triceps Brachii",
2025-12-17T12:08:09.415Z,HIHF Bench+Squat Cut,Break BP+SQ,Bench Press,0,1,0,0,8,10,1,105,kg,105,kg,0,2025-12-17T12:30:07.863Z,Pectoralis Major Sternal Head,"Deltoid Anterior,Pectoralis Major Clavicular Head,Triceps Brachii",
2025-12-17T12:08:09.415Z,HIHF Bench+Squat Cut,Break BP+SQ,Bench Press,0,3,3,0,,,0,90,kg,80,kg,0,2025-12-17T12:31:42.571Z,Pectoralis Major Sternal Head,"Deltoid Anterior,Pectoralis Major Clavicular Head,Triceps Brachii",
2025-12-17T12:08:09.415Z,HIHF Bench+Squat Cut,Break BP+SQ,Bench Press,0,3,,0,,,0,90,kg,,,0,,Pectoralis Major Sternal Head,"Deltoid Anterior,Pectoralis Major Clavicular Head,Triceps Brachii",
2025-12-17T12:08:09.415Z,HIHF Bench+Squat Cut,Break BP+SQ,Bench Press,0,3,,0,,,0,90,kg,,,0,,Pectoralis Major Sternal Head,"Deltoid Anterior,Pectoralis Major Clavicular Head,Triceps Brachii",
2025-12-17T12:08:09.415Z,HIHF Bench+Squat Cut,Break BP+SQ,Bench Press,0,3,,0,,,0,90,kg,,,0,,Pectoralis Major Sternal Head,"Deltoid Anterior,Pectoralis Major Clavicular Head,Triceps Brachii",
2025-12-17T12:08:09.415Z,HIHF Bench+Squat Cut,Break BP+SQ,Bench Press,0,3,,0,,,0,90,kg,,,0,,Pectoralis Major Sternal Head,"Deltoid Anterior,Pectoralis Major Clavicular Head,Triceps Brachii",
2025-12-17T12:08:09.415Z,HIHF Bench+Squat Cut,Break BP+SQ,Squat,0,1,1,0,8,8,1,140,kg,140,kg,0,2025-12-17T12:30:12.233Z,Quadriceps,"Adductor Magnus,Gluteus Maximus,Soleus",
2025-12-17T12:08:09.415Z,HIHF Bench+Squat Cut,Break BP+SQ,Squat,0,1,,0,8,,1,145,kg,,,0,,Quadriceps,"Adductor Magnus,Gluteus Maximus,Soleus",
2025-12-16T16:54:19.368Z,HIHF Bench+Squat Cut,Break BP+SQ,Bench Press,0,1,1,0,8,6.5,1,90,kg,90,kg,0,2025-12-16T16:55:33.482Z,Pectoralis Major Sternal Head,"Deltoid Anterior,Pectoralis Major Clavicular Head,Triceps Brachii",
2025-12-16T16:54:19.368Z,HIHF Bench+Squat Cut,Break BP+SQ,Bench Press,0,1,1,0,8,8,1,95,kg,95,kg,0,2025-12-16T16:56:59.069Z,Pectoralis Major Sternal Head,"Deltoid Anterior,Pectoralis Major Clavicular Head,Triceps Brachii",
2025-12-16T16:54:19.368Z,HIHF Bench+Squat Cut,Break BP+SQ,Bench Press,0,1,1,0,8,8,1,100,kg,100,kg,0,2025-12-16T16:59:56.804Z,Pectoralis Major Sternal Head,"Deltoid Anterior,Pectoralis Major Clavicular Head,Triceps Brachii",
2025-12-16T16:54:19.368Z,HIHF Bench+Squat Cut,Break BP+SQ,Bench Press,0,1,1,0,8,9.5,1,105,kg,105,kg,0,2025-12-16T17:07:32.117Z,Pectoralis Major Sternal Head,"Deltoid Anterior,Pectoralis Major Clavicular Head,Triceps Brachii",
2025-12-16T16:54:19.368Z,HIHF Bench+Squat Cut,Break BP+SQ,Bench Press,0,3,,0,,,0,90,kg,,,0,,Pectoralis Major Sternal Head,"Deltoid Anterior,Pectoralis Major Clavicular Head,Triceps Brachii",
2025-12-16T16:54:19.368Z,HIHF Bench+Squat Cut,Break BP+SQ,Bench Press,0,3,,0,,,0,90,kg,,,0,,Pectoralis Major Sternal Head,"Deltoid Anterior,Pectoralis Major Clavicular Head,Triceps Brachii",
2025-12-16T16:54:19.368Z,HIHF Bench+Squat Cut,Break BP+SQ,Bench Press,0,3,,0,,,0,90,kg,,,0,,Pectoralis Major Sternal Head,"Deltoid Anterior,Pectoralis Major Clavicular Head,Triceps Brachii",
2025-12-16T16:54:19.368Z,HIHF Bench+Squat Cut,Break BP+SQ,Bench Press,0,3,,0,,,0,90,kg,,,0,,Pectoralis Major Sternal Head,"Deltoid Anterior,Pectoralis Major Clavicular Head,Triceps Brachii",
2025-12-16T16:54:19.368Z,HIHF Bench+Squat Cut,Break BP+SQ,Bench Press,0,3,,0,,,0,90,kg,,,0,,Pectoralis Major Sternal Head,"Deltoid Anterior,Pectoralis Major Clavicular Head,Triceps Brachii",
2025-12-16T16:54:19.368Z,HIHF Bench+Squat Cut,Break BP+SQ,Squat,0,1,1,0,8,8,1,140,kg,140,kg,0,2025-12-16T17:09:53.696Z,Quadriceps,"Adductor Magnus,Gluteus Maximus,Soleus",
2025-12-16T16:54:19.368Z,HIHF Bench+Squat Cut,Break BP+SQ,Squat,0,1,1,0,8,9.5,1,145,kg,150,kg,0,2025-12-16T17:12:18.416Z,Quadriceps,"Adductor Magnus,Gluteus Maximus,Soleus",
2025-12-16T16:54:19.368Z,HIHF Bench+Squat Cut,Break BP+SQ,Squat,0,3,,0,,,0,127.5,kg,,,0,,Quadriceps,"Adductor Magnus,Gluteus Maximus,Soleus",
2025-12-16T16:54:19.368Z,HIHF Bench+Squat Cut,Break BP+SQ,Squat,0,3,,0,,,0,127.5,kg,,,0,,Quadriceps,"Adductor Magnus,Gluteus Maximus,Soleus",
2025-12-16T16:54:19.368Z,HIHF Bench+Squat Cut,Break BP+SQ,Squat,0,3,,0,,,0,127.5,kg,,,0,,Quadriceps,"Adductor Magnus,Gluteus Maximus,Soleus",
2025-12-16T16:54:19.368Z,HIHF Bench+Squat Cut,Break BP+SQ,Squat,0,3,,0,,,0,127.5,kg,,,0,,Quadriceps,"Adductor Magnus,Gluteus Maximus,Soleus",
2025-12-16T16:54:19.368Z,HIHF Bench+Squat Cut,Break BP+SQ,Squat,0,3,,0,,,0,127.5,kg,,,0,,Quadriceps,"Adductor Magnus,Gluteus Maximus,Soleus",
2025-12-16T11:57:41.612Z,HIHF Bench+Squat Cut,OHP/DL+arms,Overhead Press,0,20,21,0,,,0,50,kg,50,kg,0,2025-12-16T12:17:38.521Z,Deltoid Anterior,"Deltoid Lateral,Pectoralis Major Clavicular Head,Serratus Anterior,Trapezius Lower Fibers,Trapezius Middle Fibers,Triceps Brachii",
2025-12-16T11:57:41.612Z,HIHF Bench+Squat Cut,OHP/DL+arms,Standing Row Rear Delt With Rope,0,15,,0,,,0,5,kg,,,0,,Deltoid Posterior,"Brachialis,Brachioradialis,Deltoid Lateral,Infraspinatus,Teres Minor,Trapezius Lower Fibers,Trapezius Middle Fibers",
2025-12-16T11:57:41.612Z,HIHF Bench+Squat Cut,OHP/DL+arms,Standing Row Rear Delt With Rope,0,15,,0,,,0,5,kg,,,0,,Deltoid Posterior,"Brachialis,Brachioradialis,Deltoid Lateral,Infraspinatus,Teres Minor,Trapezius Lower Fibers,Trapezius Middle Fibers",
2025-12-16T11:57:41.612Z,HIHF Bench+Squat Cut,OHP/DL+arms,Standing Row Rear Delt With Rope,0,15,,0,,,0,5,kg,,,0,,Deltoid Posterior,"Brachialis,Brachioradialis,Deltoid Lateral,Infraspinatus,Teres Minor,Trapezius Lower Fibers,Trapezius Middle Fibers",
2025-12-16T11:57:41.612Z,HIHF Bench+Squat Cut,OHP/DL+arms,Deadlift,1,,,0,,,0,,,,,0,,Gluteus Maximus,"Adductor Magnus,Hamstrings,Quadriceps,Soleus",
2025-12-16T11:57:41.612Z,HIHF Bench+Squat Cut,OHP/DL+arms,Deadlift,0,15,1,0,,,0,150,kg,160,kg,0,2025-12-16T12:24:28.771Z,Gluteus Maximus,"Adductor Magnus,Hamstrings,Quadriceps,Soleus",
2025-12-16T11:57:41.612Z,HIHF Bench+Squat Cut,OHP/DL+arms,Deadlift,0,15,1,0,,,0,150,kg,180,kg,0,2025-12-16T12:27:13.612Z,Gluteus Maximus,"Adductor Magnus,Hamstrings,Quadriceps,Soleus",
2025-12-16T11:57:41.612Z,HIHF Bench+Squat Cut,OHP/DL+arms,Deadlift,0,15,7,0,,,0,150,kg,150,kg,0,2025-12-16T12:44:08.421Z,Gluteus Maximus,"Adductor Magnus,Hamstrings,Quadriceps,Soleus",
2025-12-16T11:57:41.612Z,HIHF Bench+Squat Cut,OHP/DL+arms,"Incline Biceps Curl, Dumbbell",0,18,10,0,,,0,12.5,kg,12.5,kg,0,2025-12-16T12:49:39.468Z,"Biceps Brachii,Brachialis",,
2025-12-16T11:57:41.612Z,HIHF Bench+Squat Cut,OHP/DL+arms,"Incline Biceps Curl, Dumbbell",0,18,,0,,,0,12.5,kg,,,0,,"Biceps Brachii,Brachialis",,
2025-12-16T11:57:41.612Z,HIHF Bench+Squat Cut,OHP/DL+arms,"Incline Biceps Curl, Dumbbell",0,18,,0,,,0,12.5,kg,,,0,,"Biceps Brachii,Brachialis",,
2025-12-16T11:57:41.612Z,HIHF Bench+Squat Cut,OHP/DL+arms,"Triceps Extension, Cable",0,18,10,0,,,0,11,kg,11,kg,0,2025-12-16T12:49:36.524Z,Triceps Brachii,,
2025-12-16T11:57:41.612Z,HIHF Bench+Squat Cut,OHP/DL+arms,"Triceps Extension, Cable",0,18,,0,,,0,11,kg,,,0,,Triceps Brachii,,
2025-12-16T11:57:41.612Z,HIHF Bench+Squat Cut,OHP/DL+arms,"Triceps Extension, Cable",0,18,,0,,,0,11,kg,,,0,,Triceps Brachii,,
2025-12-15T16:48:06.276Z,HIHF Bench+Squat Cut,Break BP+SQ,Bench Press,0,1,1,0,8,8,1,90,kg,90,kg,0,2025-12-15T16:57:21.786Z,Pectoralis Major Sternal Head,"Deltoid Anterior,Pectoralis Major Clavicular Head,Triceps Brachii",
2025-12-15T16:48:06.276Z,HIHF Bench+Squat Cut,Break BP+SQ,Bench Press,0,1,1,0,8,8.5,1,95,kg,100,kg,0,2025-12-15T16:57:25.809Z,Pectoralis Major Sternal Head,"Deltoid Anterior,Pectoralis Major Clavicular Head,Triceps Brachii",
2025-12-15T16:48:06.276Z,HIHF Bench+Squat Cut,Break BP+SQ,Bench Press,0,1,1,0,8,9,1,105,kg,105,kg,0,2025-12-15T17:00:18.056Z,Pectoralis Major Sternal Head,"Deltoid Anterior,Pectoralis Major Clavicular Head,Triceps Brachii",
2025-12-15T16:48:06.276Z,HIHF Bench+Squat Cut,Break BP+SQ,Bench Press,0,1,1,0,8,8.5,1,110,kg,105,kg,0,2025-12-15T18:59:09.016Z,Pectoralis Major Sternal Head,"Deltoid Anterior,Pectoralis Major Clavicular Head,Triceps Brachii",
2025-12-15T16:48:06.276Z,HIHF Bench+Squat Cut,Break BP+SQ,Bench Press,0,1,,0,8,,1,110,kg,,,0,,Pectoralis Major Sternal Head,"Deltoid Anterior,Pectoralis Major Clavicular Head,Triceps Brachii",
2025-12-15T16:48:06.276Z,HIHF Bench+Squat Cut,Break BP+SQ,Squat,0,1,1,0,8,8,1,140,kg,140,kg,0,2025-12-15T16:59:10.665Z,Quadriceps,"Adductor Magnus,Gluteus Maximus,Soleus",
2025-12-15T16:48:06.276Z,HIHF Bench+Squat Cut,Break BP+SQ,Squat,0,1,1,0,8,9.5,1,145,kg,150,kg,0,2025-12-15T17:03:40.505Z,Quadriceps,"Adductor Magnus,Gluteus Maximus,Soleus",
2025-12-15T16:48:06.276Z,HIHF Bench+Squat Cut,Break BP+SQ,Squat,0,3,1,0,,,0,127.5,kg,150,kg,0,2025-12-15T17:08:45.866Z,Quadriceps,"Adductor Magnus,Gluteus Maximus,Soleus",
2025-12-15T16:48:06.276Z,HIHF Bench+Squat Cut,Break BP+SQ,Squat,0,3,,0,,,0,127.5,kg,,,0,,Quadriceps,"Adductor Magnus,Gluteus Maximus,Soleus",
2025-12-15T16:48:06.276Z,HIHF Bench+Squat Cut,Break BP+SQ,Squat,0,3,,0,,,0,127.5,kg,,,0,,Quadriceps,"Adductor Magnus,Gluteus Maximus,Soleus",
2025-12-15T16:48:06.276Z,HIHF Bench+Squat Cut,Break BP+SQ,Squat,0,3,,0,,,0,127.5,kg,,,0,,Quadriceps,"Adductor Magnus,Gluteus Maximus,Soleus",
2025-12-15T16:48:06.276Z,HIHF Bench+Squat Cut,Break BP+SQ,Squat,0,3,,0,,,0,127.5,kg,,,0,,Quadriceps,"Adductor Magnus,Gluteus Maximus,Soleus",
2025-12-15T11:50:14.665Z,HIHF Bench+Squat Cut,BP/SP+back,Bench Press,0,1,1,0,8,8,1,90,kg,90,kg,0,2025-12-15T11:50:18.430Z,Pectoralis Major Sternal Head,"Deltoid Anterior,Pectoralis Major Clavicular Head,Triceps Brachii",
2025-12-15T11:50:14.665Z,HIHF Bench+Squat Cut,BP/SP+back,Bench Press,0,1,1,0,8,8,1,95,kg,95,kg,0,2025-12-15T11:56:03.449Z,Pectoralis Major Sternal Head,"Deltoid Anterior,Pectoralis Major Clavicular Head,Triceps Brachii",
2025-12-15T11:50:14.665Z,HIHF Bench+Squat Cut,BP/SP+back,Bench Press,0,1,1,0,8,8,1,100,kg,100,kg,0,2025-12-15T11:56:51.130Z,Pectoralis Major Sternal Head,"Deltoid Anterior,Pectoralis Major Clavicular Head,Triceps Brachii",
2025-12-15T11:50:14.665Z,HIHF Bench+Squat Cut,BP/SP+back,Bench Press,0,1,1,0,8,8.5,1,105,kg,105,kg,0,2025-12-15T12:07:36.445Z,Pectoralis Major Sternal Head,"Deltoid Anterior,Pectoralis Major Clavicular Head,Triceps Brachii",
2025-12-15T11:50:14.665Z,HIHF Bench+Squat Cut,BP/SP+back,Bench Press,0,1,0,0,8,10,1,110,kg,107.5,kg,0,2025-12-15T12:10:14.464Z,Pectoralis Major Sternal Head,"Deltoid Anterior,Pectoralis Major Clavicular Head,Triceps Brachii",
2025-12-15T11:50:14.665Z,HIHF Bench+Squat Cut,BP/SP+back,Bench Press,0,3,2,0,,,0,92.5,kg,90,kg,0,2025-12-15T12:37:53.521Z,Pectoralis Major Sternal Head,"Deltoid Anterior,Pectoralis Major Clavicular Head,Triceps Brachii",
2025-12-15T11:50:14.665Z,HIHF Bench+Squat Cut,BP/SP+back,Bench Press,0,3,2,0,,,0,92.5,kg,90,kg,0,2025-12-15T12:42:49.023Z,Pectoralis Major Sternal Head,"Deltoid Anterior,Pectoralis Major Clavicular Head,Triceps Brachii",
2025-12-15T11:50:14.665Z,HIHF Bench+Squat Cut,BP/SP+back,Bench Press,0,3,2,0,,,0,92.5,kg,90,kg,0,2025-12-15T12:47:06.381Z,Pectoralis Major Sternal Head,"Deltoid Anterior,Pectoralis Major Clavicular Head,Triceps Brachii",
2025-12-15T11:50:14.665Z,HIHF Bench+Squat Cut,BP/SP+back,Bench Press,0,3,,0,,,0,92.5,kg,,,0,,Pectoralis Major Sternal Head,"Deltoid Anterior,Pectoralis Major Clavicular Head,Triceps Brachii",
2025-12-15T11:50:14.665Z,HIHF Bench+Squat Cut,BP/SP+back,Bench Press,0,3,,0,,,0,92.5,kg,,,0,,Pectoralis Major Sternal Head,"Deltoid Anterior,Pectoralis Major Clavicular Head,Triceps Brachii",
2025-12-15T11:50:14.665Z,HIHF Bench+Squat Cut,BP/SP+back,"Lat Pulldown, Leverage Machine",0,12,11,0,,,0,80,kg,80,kg,0,2025-12-15T11:59:53.198Z,Latissimus Dorsi,"Biceps Brachii,Brachialis,Brachioradialis,Deltoid Posterior,Infraspinatus,Levator Scapulae,Teres Major,Teres Minor,Trapezius Lower Fibers,Trapezius Middle Fibers",
2025-12-15T11:50:14.665Z,HIHF Bench+Squat Cut,BP/SP+back,"Lat Pulldown, Leverage Machine",0,12,9,0,,,0,80,kg,80,kg,0,2025-12-15T12:07:18.515Z,Latissimus Dorsi,"Biceps Brachii,Brachialis,Brachioradialis,Deltoid Posterior,Infraspinatus,Levator Scapulae,Teres Major,Teres Minor,Trapezius Lower Fibers,Trapezius Middle Fibers",
2025-12-15T11:50:14.665Z,HIHF Bench+Squat Cut,BP/SP+back,High Row,0,12,11,0,,,0,60,kg,60,kg,0,2025-12-15T12:17:08.755Z,"Latissimus Dorsi,Trapezius Lower Fibers,Trapezius Middle Fibers","Brachialis,Brachioradialis,Deltoid Posterior,Erector Spinae,Infraspinatus,Pectoralis Major Sternal Head,Teres Major,Teres Minor",
2025-12-15T11:50:14.665Z,HIHF Bench+Squat Cut,BP/SP+back,High Row,0,12,9,0,,,0,60,kg,60,kg,0,2025-12-15T12:22:39.478Z,"Latissimus Dorsi,Trapezius Lower Fibers,Trapezius Middle Fibers","Brachialis,Brachioradialis,Deltoid Posterior,Erector Spinae,Infraspinatus,Pectoralis Major Sternal Head,Teres Major,Teres Minor",
2025-12-15T11:50:14.665Z,HIHF Bench+Squat Cut,BP/SP+back,Seated Leg Curl,0,15,12,0,,,0,5,kg,5,kg,0,2025-12-15T12:20:05.042Z,Hamstrings,"Gastrocnemius,Sartorius",
2025-12-15T11:50:14.665Z,HIHF Bench+Squat Cut,BP/SP+back,Seated Leg Curl,0,15,10,0,,,0,5,kg,5,kg,0,2025-12-15T12:24:57.320Z,Hamstrings,"Gastrocnemius,Sartorius",
2025-12-15T11:50:14.665Z,HIHF Bench+Squat Cut,BP/SP+back,Seated Leg Curl,0,15,8,0,,,0,5,kg,5,kg,0,2025-12-15T12:31:37.506Z,Hamstrings,"Gastrocnemius,Sartorius",
2025-12-15T11:50:14.665Z,HIHF Bench+Squat Cut,BP/SP+back,Squat,0,1,1,0,8,8,1,140,kg,140,kg,0,2025-12-15T12:37:10.270Z,Quadriceps,"Adductor Magnus,Gluteus Maximus,Soleus",
2025-12-15T11:50:14.665Z,HIHF Bench+Squat Cut,BP/SP+back,Squat,0,1,1,0,8,8,1,145,kg,145,kg,0,2025-12-15T12:40:32.006Z,Quadriceps,"Adductor Magnus,Gluteus Maximus,Soleus",
2025-12-15T11:50:14.665Z,HIHF Bench+Squat Cut,BP/SP+back,Squat,0,1,1,0,8,8.5,1,150,kg,150,kg,0,2025-12-15T12:44:59.108Z,Quadriceps,"Adductor Magnus,Gluteus Maximus,Soleus",
2025-12-15T11:50:14.665Z,HIHF Bench+Squat Cut,BP/SP+back,Squat,0,1,1,0,8,9.5,1,155,kg,155,kg,0,2025-12-15T12:50:29.150Z,Quadriceps,"Adductor Magnus,Gluteus Maximus,Soleus",
2025-12-15T11:50:14.665Z,HIHF Bench+Squat Cut,BP/SP+back,Squat,0,3,,0,,,0,132.5,kg,,,0,,Quadriceps,"Adductor Magnus,Gluteus Maximus,Soleus",
2025-12-15T11:50:14.665Z,HIHF Bench+Squat Cut,BP/SP+back,Squat,0,3,,0,,,0,132.5,kg,,,0,,Quadriceps,"Adductor Magnus,Gluteus Maximus,Soleus",
2025-12-15T11:50:14.665Z,HIHF Bench+Squat Cut,BP/SP+back,Squat,0,3,,0,,,0,132.5,kg,,,0,,Quadriceps,"Adductor Magnus,Gluteus Maximus,Soleus",
2025-12-15T11:50:14.665Z,HIHF Bench+Squat Cut,BP/SP+back,Squat,0,3,,0,,,0,132.5,kg,,,0,,Quadriceps,"Adductor Magnus,Gluteus Maximus,Soleus",
2025-12-15T11:50:14.665Z,HIHF Bench+Squat Cut,BP/SP+back,Squat,0,3,,0,,,0,132.5,kg,,,0,,Quadriceps,"Adductor Magnus,Gluteus Maximus,Soleus",
2025-12-12T16:59:53.034Z,HIHF Bench+Squat Cut,Break BP+SQ,Bench Press,0,1,1,0,8,8,1,90,kg,90,kg,0,2025-12-12T16:59:55.336Z,Pectoralis Major Sternal Head,"Deltoid Anterior,Pectoralis Major Clavicular Head,Triceps Brachii",
2025-12-12T16:59:53.034Z,HIHF Bench+Squat Cut,Break BP+SQ,Bench Press,0,1,1,0,8,8,1,95,kg,95,kg,0,2025-12-12T16:59:57.987Z,Pectoralis Major Sternal Head,"Deltoid Anterior,Pectoralis Major Clavicular Head,Triceps Brachii",
2025-12-12T16:59:53.034Z,HIHF Bench+Squat Cut,Break BP+SQ,Bench Press,0,1,1,0,8,9.5,1,100,kg,100,kg,0,2025-12-12T17:04:34.451Z,Pectoralis Major Sternal Head,"Deltoid Anterior,Pectoralis Major Clavicular Head,Triceps Brachii",
2025-12-12T16:59:53.034Z,HIHF Bench+Squat Cut,Break BP+SQ,Bench Press,0,3,3,0,,,0,85,kg,80,kg,0,2025-12-12T17:08:15.304Z,Pectoralis Major Sternal Head,"Deltoid Anterior,Pectoralis Major Clavicular Head,Triceps Brachii",
2025-12-12T16:59:53.034Z,HIHF Bench+Squat Cut,Break BP+SQ,Bench Press,0,3,,0,,,0,85,kg,,,0,,Pectoralis Major Sternal Head,"Deltoid Anterior,Pectoralis Major Clavicular Head,Triceps Brachii",
2025-12-12T16:59:53.034Z,HIHF Bench+Squat Cut,Break BP+SQ,Bench Press,0,3,,0,,,0,85,kg,,,0,,Pectoralis Major Sternal Head,"Deltoid Anterior,Pectoralis Major Clavicular Head,Triceps Brachii",
2025-12-12T16:59:53.034Z,HIHF Bench+Squat Cut,Break BP+SQ,Bench Press,0,3,,0,,,0,85,kg,,,0,,Pectoralis Major Sternal Head,"Deltoid Anterior,Pectoralis Major Clavicular Head,Triceps Brachii",
2025-12-12T16:59:53.034Z,HIHF Bench+Squat Cut,Break BP+SQ,Bench Press,0,3,,0,,,0,85,kg,,,0,,Pectoralis Major Sternal Head,"Deltoid Anterior,Pectoralis Major Clavicular Head,Triceps Brachii",
2025-12-12T16:59:53.034Z,HIHF Bench+Squat Cut,Break BP+SQ,Squat,0,1,1,0,8,8,1,140,kg,140,kg,0,2025-12-12T17:07:21.238Z,Quadriceps,"Adductor Magnus,Gluteus Maximus,Soleus",
2025-12-12T16:59:53.034Z,HIHF Bench+Squat Cut,Break BP+SQ,Squat,0,1,1,0,8,8,1,145,kg,140,kg,0,2025-12-12T17:11:39.995Z,Quadriceps,"Adductor Magnus,Gluteus Maximus,Soleus",
2025-12-12T16:59:53.034Z,HIHF Bench+Squat Cut,Break BP+SQ,Squat,0,1,,0,8,,1,145,kg,,,0,,Quadriceps,"Adductor Magnus,Gluteus Maximus,Soleus",
2025-12-12T12:13:07.675Z,HIHF Bench+Squat Cut,Break BP+SQ,Bench Press,0,1,1,0,8,8,1,90,kg,90,kg,0,2025-12-12T12:13:11.368Z,Pectoralis Major Sternal Head,"Deltoid Anterior,Pectoralis Major Clavicular Head,Triceps Brachii",
